,ID,Fuzzy Full Name,age,state
3970,1946,michael rawlings,76,sa
3971,363,kirra campbell,29,nsw
3972,4579,chloe ryan,67,other
3973,4716,lucy dunthorn,86,qld
3974,135,dylan lomman,30,vic
3975,784,lillian humphreys,53,nsw
3976,3406,zachariah bulgin,65,nsw
3977,4734,anthony burkevics,106,vic
3978,1748,mhary rundle,28,vic
3979,3850,montana webb,82,vic
3980,612,jake david,92,sa
3981,309,eliza campbell,59,nsw
3982,4471,william campbell,61,qld
3983,1714,latham shepherd,119,other
3984,3240,james crook,72,nsw
3985,2139,emiily campbell,43,nsw
3986,1769,anari pettigrove,35,nsw
3987,2453,samantha mccracken,51,nsw
3988,3481,bethany steers,63,vic
3989,4886,tommi-lee pagoda,88,vic
3990,67,erin matthews,25,qld
3991,1233,demetriou,114,qld
3992,3712,heath everett,81,qld
3993,3182,luke abrahamson,107,nsw
3994,2941,liam green,79,vic
3995,2855,dominic papageorgiou,110,nsw
3996,2970,charlie mccarthy,41,wa
3997,1468,aaliyah ottens,106,sa
3998,3713,chelsea clarke,68,vic
3999,1644,teileah panagaris,108,nsw
4000,634,charlotte maynard,82,qld
4001,1749,amber vincent,76,nsw
4002,4605,georgia lowe,110,vic
4003,4138,justin weller,80,nsw
4004,501,brody kiss,68,sa
4005,4922,ashleigh rollins,106,other
4006,2482,hayley benger,85,nsw
4007,3338,jason tebbutt,49,other
4008,3181,izaac stubbs,73,nsw
4009,355,eva painter,47,nsw
4010,902,angus chandler,71,other
4011,4522,brooke reid,90,qld
4012,3346,byron white,66,sa
4013,1876,abbey lewkowicz,100,nsw
4014,1213,brendan whillas,110,qld
4015,4443,amber nguyen,46,nsw
4016,1235,michael ryan,78,wa
4017,1869,anari burrill,57,wa
4018,1249,benjamin browne,58,nsw
4019,4029,darcy montfort,66,qld
4020,1231,dent,97,nsw
4021,4076,dimitri slavvjevic,47,vic
4022,4064,elizabeth asche,98,vic
4023,3630,cain quilliam,38,nsw
4024,4662,james jolly,116,vic
4025,1785,tiarna white,93,qld
4026,3196,michael hyland,114,qld
4027,4488,lochlan shepherd,39,vic
4028,2243,ned herbert,93,nsw
4029,1775,sian dent,77,sa
4030,4172,robbie harbord,48,sa
4031,3620,diamond mason,108,nsw
4032,3763,clodagh tromp,37,nsw
4033,4931,rebecca spark,25,nsw
4034,2006,hunter wesley-smith,56,vic
4035,3877,vendula forgie-wendt,59,nsw
4036,245,taylah meaney,77,vic
4037,4271,sam reid,28,vic
4038,2619,james white,115,vic
4039,1046,joshua wiechec,64,other
4040,3665,harvey webb,115,nsw
4041,149,carla hofhuis,58,nsw
4042,4930,nicholas jolly,58,wa
4043,1074,benjamin paterson,112,other
4044,4092,kelsea snell,73,wa
4045,4321,natalia bissett,74,qld
4046,1510,imogen beaty,47,nsw
4047,3897,ella estcourt,115,nsw
4048,2516,sarah wheatley,60,wa
4049,2639,liam scerri,92,vic
4050,3616,evan matthews,28,nsw
4051,2649,bethanie nguyen,84,vic
4052,1826,kynan dooley,93,qld
4053,3010,thomas quast,51,vic
4054,1611,connor foall,110,qld
4055,1435,thomas dinh,40,other
4056,4982,holly paterson,60,other
4057,2589,lowry,36,other
4058,518,jack wegman,53,qld
4059,1986,sarah handel,93,nsw
4060,3708,reeve michelmore,30,wa
4061,1392,joshua clarke,123,sa
4062,2609,brooke egan,36,vic
4063,2365,fraser burford,93,qld
4064,1747,annabelle,89,vic
4065,2882,sarah eglinton,79,nsw
4066,3209,catherine david,62,qld
4067,186,georgia campbell,51,nsw
4068,1289,lily green,76,nsw
4069,616,ruby allchin,77,sa
4070,2202,finlay gillard,83,nsw
4071,4667,ella clarke,74,vic
4072,48,georgia shih,37,nsw
4073,4396,brayden tomney,121,nsw
4074,3582,michaela rickett,32,nsw
4075,2034,alexander bishop,110,nsw
4076,1210,amber kerslake-ling,121,sa
4077,1960,henry webb,114,wa
4078,2126,timothy soulemezis,123,vic
4079,2370,wil eyles,118,nsw
4080,2460,felmingham,32,nsw
4081,1640,ned hamblin,109,other
4082,3401,toby stanley,86,wa
4083,191,madeline liteplo,60,nsw
4084,3994,nathan clarke,112,other
4085,401,ella guyatt,88,vic
4086,294,ellie badger,124,nsw
4087,3312,zara george,109,qld
4088,3472,timothy moujalli,47,qld
4089,4877,jack roles,59,wa
4090,1710,ayla thorpe,121,vic
4091,1083,kyle lowe,42,qld
4092,2635,isabelle,80,nsw
4093,733,shelby garforth,118,vic
4094,2045,jack steinert,56,sa
4095,693,rachel donaldson,66,nsw
4096,998,bailey green,28,nsw
4097,4999,victoria fitzpatrick,102,nsw
4098,2575,charlotte grierson,55,nsw
4099,1006,cooper ryan,90,other
4100,2853,holly ang,94,vic
4101,1643,georgia kouba,41,nsw
4102,1557,ben grubb,88,nsw
4103,623,jacqueline ferris,99,vic
4104,2698,drew bishop,124,nsw
4105,4619,isabel godfrey,56,sa
4106,3193,finlay,64,qld
4107,2581,katelin dent,96,qld
4108,1776,corey green,28,qld
4109,1153,sam reid,119,nsw
4110,1246,koben ryan,90,nsw
4111,347,alexandra steers,68,vic
4112,3165,shakira,100,qld
4113,2598,diamond branston,52,nsw
4114,4429,joel ryan,29,qld
4115,4226,sara-louise nikakis,124,qld
4116,166,robert nguyen,110,other
4117,163,darcy ben-gurion,55,nsw
4118,4194,nicholas leslie,55,nsw
4119,1288,vanessa parr,29,sa
4120,3242,jordan godfrey,86,nsw
4121,2221,jacqueline geduld,92,nsw
4122,1883,georgia rau,79,qld
4123,4143,tyler mcclelland,118,vic
4124,1676,joel lamprey,104,qld
4125,334,nicolas bartel,35,other
4126,1024,charlotte bishop,82,sa
4127,1626,katelin thorpe,31,nsw
4128,3313,thomas ryan,27,vic
4129,4511,levi oaks,114,wa
4130,1789,olivia white,76,nsw
4131,1652,zac ebdell,78,vic
4132,3979,ky renfrey,95,vic
4133,1545,sarah grosvenor,76,nsw
4134,3806,ethan goode,41,nsw
4135,547,jack ziersch,50,wa
4136,4283,marcus ryan,57,nsw
4137,647,henry greenhalgh,57,wa
4138,1120,angelica green,119,nsw
4139,2334,jasmyn lowe,92,nsw
4140,3645,samuel coulson,119,qld
4141,4537,mia miles,52,nsw
4142,3259,laura newey,67,wa
4143,1203,amy flannery,37,qld
4144,1237,jordan berry,36,vic
4145,4117,jaimee beams,124,nsw
4146,2198,matilda bergsma,36,wa
4147,3283,gregory bujtas,43,nsw
4148,2091,caitlin khammash,43,nsw
4149,168,kaitlin,57,nsw
4150,898,annabel malin,95,vic
4151,2615,rebekah camp,38,wa
4152,2674,lachlan clarke,34,qld
4153,2817,amber canavan,42,vic
4154,3050,victoria rankine,98,vic
4155,3280,brock schembri,71,wa
4156,2857,angie hyland,47,wa
4157,2305,rachel peachey,34,wa
4158,4353,emiily rundle,78,nsw
4159,1052,giaan everett,82,other
4160,3492,kayla elrick,99,vic
4161,2738,hamish rosendale,52,nsw
4162,2024,tara riding,48,nsw
4163,1964,sophie haythorpe,57,sa
4164,1347,skye clarke,98,nsw
4165,735,mark nicolle,46,wa
4166,1744,tiffany green,38,qld
4167,2709,montana blake,84,other
4168,676,samuel princehorn,53,nsw
4169,3547,eliza vimpany,117,qld
4170,2462,ruby garnsey,51,nsw
4171,2779,natalie clarke,96,vic
4172,2712,abbey oats,77,qld
4173,594,binns,123,sa
4174,4071,laklynn white,76,nsw
4175,4810,kyle miles,108,other
4176,3735,jye churches,104,vic
4177,1150,benjamin lovelock,26,nsw
4178,4505,grace carbone,86,other
4179,2141,alexandra meixner,121,sa
4180,2547,joshua sherriff,76,qld
4181,4334,webb,111,nsw
4182,2070,christopher lock,104,vic
4183,3232,isabelle hope,76,qld
4184,87,shandril flockhart,83,vic
4185,2568,kristo mckinnell,116,qld
4186,393,alexander,62,nsw
4187,4626,kyle seddon,121,vic
4188,1398,kristo white,45,qld
4189,3707,hayden mortlock,67,qld
4190,2072,kelsey bacskai,54,qld
4191,1423,alexandra green,40,vic
4192,456,jaxson ryan,97,vic
4193,4388,ashleigh neumann,28,vic
4194,1375,jye bradshaw,34,wa
4195,4709,jordan gripton,54,qld
4196,4293,adriana jenko,62,other
4197,965,macy beaty,26,other
4198,1634,alicia miles,54,vic
4199,2534,michelle morrison,66,other
4200,2611,hannah grainger,90,nsw
4201,3559,rebecca wojciechowski,36,nsw
4202,4470,tori reid,96,vic
4203,1929,wilson sporn,93,other
4204,371,nicholas noble,91,nsw
4205,727,daniel mason,34,vic
4206,2812,adam gilbertson,67,qld
4207,790,talyah hewson,76,sa
4208,1651,caitlin sommariva,104,other
4209,3176,lauren,64,sa
4210,4200,lara sekuless,38,qld
4211,1584,james murabito,116,vic
4212,492,carly matthews,78,nsw
4213,2802,michael bartel,69,nsw
4214,1742,amber crouch,123,vic
4215,2465,emiily campbell,99,qld
4216,4311,ty bradshaw,61,qld
4217,4873,sam blake,73,nsw
4218,155,lachlan meeking,66,vic
4219,4081,mackenzie collinson,49,nsw
4220,2000,cain dooley,67,vic
4221,4857,mitchell paterson,69,vic
4222,2671,beth webb,48,vic
4223,1781,jessica lomman,44,sa
4224,4995,jessica singleton,100,qld
4225,254,ebony webb,124,other
4226,2235,kiria ryan,116,wa
4227,366,callum webb,124,vic
4228,2939,lauren gastarini,51,vic
4229,3598,katelyn simmonds,31,vic
4230,313,amelia mo,123,vic
4231,2951,matthew tombleson,83,nsw
4232,2303,tahlia hage,105,other
4233,4370,mikayla berryman,111,vic
4234,4242,solomon morrison,84,qld
4235,2497,maya webb,76,qld
4236,4960,alisha winfield,48,nsw
4237,277,rachel freeborn,99,wa
4238,578,ned widdowson,51,qld
4239,2096,deakin secomb,41,nsw
4240,2819,polly nguyen,98,qld
4241,3007,elly webb,100,nsw
4242,3231,hayley covino,109,nsw
4243,3589,patrick wasley,38,nsw
4244,2351,benjamin white,34,qld
4245,1272,pearson reid,114,nsw
4246,1136,lachlan clarke,106,nsw
4247,2479,harvey dunstone,109,nsw
4248,184,tiana worthington-eyre,107,qld
4249,604,naomi heron,58,vic
4250,3546,oliver tiede,114,nsw
4251,4445,tara nguyen,60,nsw
4252,1240,kyle kyriacou,68,vic
4253,4907,harry whiteway,93,wa
4254,3797,isabella hoehne,36,nsw
4255,4258,kalli bishop,122,wa
4256,98,mchenry,94,vic
4257,1746,lucy callahan,81,vic
4258,1860,christopher millar,99,qld
4259,2744,catherine newport,66,vic
4260,1810,fraser miles,85,vic
4261,4158,matthew nguyen,92,other
4262,3927,sophie rees,50,other
4263,4807,nathan asher,65,nsw
4264,1329,ruby morrison,96,other
4265,4607,sarah noble,123,vic
4266,747,cade coleman,77,sa
4267,4985,alissa ryan,25,nsw
4268,797,shantal novak,124,vic
4269,22,tayah white,85,sa
4270,3362,adam nguyen,78,vic
4271,4943,timothy hilton,100,nsw
4272,3529,joel cerins,38,wa
4273,4623,isabella white,59,sa
4274,2889,liam webb,111,sa
4275,4373,jack carbone,53,vic
4276,977,jordan ryan,121,vic
4277,2416,ella chell,101,wa
4278,1382,bridget maynard,99,nsw
4279,2665,erin te kawau,60,qld
4280,2566,kelsye bullock,66,other
4281,306,samuel loos,89,other
4282,3926,stephanie reid,89,nsw
4283,1972,billy trenerry,34,other
4284,782,cheyenne nguyen,100,qld
4285,1367,isabelle morrison,30,sa
4286,969,alexandra clarke,93,sa
4287,4819,hayden kluske,113,nsw
4288,416,harrison zanelli,37,nsw
4289,4965,william daish,93,nsw
4290,3268,makenzi lowe,87,vic
4291,2699,angie wimmer,54,sa
4292,2374,nguyen,68,qld
4293,3221,naomi ryan,52,nsw
4294,1527,harrison thaker,28,nsw
4295,1446,christopher shinnick,101,nsw
4296,2164,channing genovese,67,sa
4297,592,chloe camp,89,nsw
4298,3804,benjamin hartland,116,qld
4299,1572,joshua nguyen,100,vic
4300,4942,rachel karlovcec,99,nsw
4301,4263,samantha crouch,96,nsw
4302,4415,travis wang,43,vic
4303,1318,sara-louise white,68,qld
4304,3714,tayah pascoe,83,nsw
4305,3747,ashlie hanks,86,nsw
4306,3731,brydee lamprey,75,nsw
4307,2634,cambell croker,50,other
4308,3555,thomas hunting,76,vic
4309,2693,makayla malpas,88,nsw
4310,2651,william buhagiar,89,nsw
4311,899,robert gibb,80,wa
4312,2293,trinity spark,77,nsw
4313,1171,blake kontopoulos,106,wa
4314,2729,danika colquhoun,58,other
4315,378,william margush,46,nsw
4316,427,jordan vincent,114,nsw
4317,751,emiily green,66,nsw
4318,1615,flynn lydon,61,vic
4319,1198,lucas white,84,other
4320,4483,amy berry,59,vic
4321,118,hannah carbray,107,wa
4322,4543,xavier moorby,67,nsw
4323,4300,elana manivone,52,qld
4324,2520,jessica wintulich,86,nsw
4325,3600,brooke rabbitt,116,wa
4326,1063,zachariah schmitzer,68,wa
4327,4518,jack ryan,76,wa
4328,1381,samuel bullock,48,nsw
4329,897,cameron shepherd,62,qld
4330,3491,chelsea malcolmson,96,other
4331,4837,charlotte humphreys,79,vic
4332,559,olivia david,103,sa
4333,2232,jinni grossman,99,nsw
4334,1637,kierra ninchich,71,wa
4335,4322,sean hewson,106,nsw
4336,939,kyle hope,61,nsw
4337,1043,liam steed,113,other
4338,1186,harrison du,92,wa
4339,3099,reid,62,vic
4340,4527,april nguyen,103,qld
4341,1825,darcy paterson,119,other
4342,3863,jack dancey,93,vic
4343,4832,carlin flannery,100,vic
4344,3372,james bishop,70,nsw
4345,4109,louise bowerman,110,vic
4346,1546,emiily white,85,vic
4347,2039,marcus chandler,54,vic
4348,4224,christopher felmingham,64,sa
4349,657,danika mcvicar,69,vic
4350,3022,renee hanigan,117,wa
4351,3092,ashton boyes,80,other
4352,521,courtney clarke,83,nsw
4353,1505,melissa dent,28,nsw
4354,4701,sean varcoe,64,other
4355,1987,cameron prideaux,25,nsw
4356,2618,kristen reid,41,qld
4357,1828,crapp,74,nsw
4358,2200,kiria pamnany,120,vic
4359,904,joel bowerman,118,vic
4360,472,mason mccarthy,99,nsw
4361,970,jessica vick,41,vic
4362,4069,jeremy matthews,76,other
4363,265,hamish teague,51,other
4364,4302,molly roche,104,nsw
4365,1733,brianna singleton,73,other
4366,3948,thomas parr,123,nsw
4367,4408,aidan bishop,75,nsw
4368,803,abbey crisci,35,other
4369,573,james bissett,84,sa
4370,2340,zachary ban,53,other
4371,3932,jared meaney,81,qld
4372,3427,jackson herbert,107,vic
4373,2808,emiily lowry,30,nsw
4374,3971,emiily kutschki,79,nsw
4375,1807,maya nevin,102,other
4376,3524,lachlan matthews,82,nsw
4377,3266,ashlie vavic,83,wa
4378,1125,callum jancek,104,nsw
4379,2301,damien finlay,122,vic
4380,954,noah shepherd,65,vic
4381,618,ella crouch,37,nsw
4382,1176,kierra burford,114,other
4383,137,thomas paine,36,wa
4384,127,imogen boyle,88,qld
4385,4686,amber dudley,119,qld
4386,1295,abby ang,41,nsw
4387,3386,alisa kalinowski,76,vic
4388,4199,ryan,42,sa
4389,2636,abigail petersen,45,vic
4390,415,neneh large,29,sa
4391,4629,tiarna burghof,33,vic
4392,3624,manzie,68,qld
4393,3690,nathan weaver,36,vic
4394,2236,alexandra finlay,64,nsw
4395,120,tynan,44,wa
4396,4802,liam wilkins,71,sa
4397,3785,abbey stephenson,72,nsw
4398,853,ty green,72,nsw
4399,3424,riley clarke,67,nsw
4400,1870,holly feast,76,vic
4401,2898,thomas mcgregor,76,nsw
4402,698,silas constance,62,qld
4403,3501,caleb blake,71,nsw
4404,3236,carla pegg,104,qld
4405,3345,bailley fair,51,wa
4406,129,ebonie myles,94,qld
4407,3656,robert white,57,other
4408,1813,louise butt,99,vic
4409,677,skye ryan,30,sa
4410,39,gabrielle blake,28,qld
4411,256,arabella holyoak,96,wa
4412,197,ruby nguyen,72,qld
4413,272,annabel thorpe,76,vic
4414,544,jasmine wardle,76,nsw
4415,4010,joshua morrison,37,other
4416,4237,braedon paine,37,qld
4417,3255,micaela harrington,27,nsw
4418,2720,caitlin berry,65,other
4419,719,madison penberthy,31,nsw
4420,4794,amy shepherd,63,vic
4421,2535,daniel lowe,101,vic
4422,4917,staunton-smith,42,vic
4423,2845,jack harrington,42,nsw
4424,570,taylah oats,94,nsw
4425,145,kieren steers,118,nsw
4426,4539,isabella longman,78,vic
4427,3972,charlotte mason,118,vic
4428,1845,gabrielle telleglou,42,nsw
4429,2298,fergus hendy-pooley,108,vic
4430,199,william kammermann,81,vic
4431,3521,spencer bates-brownsword,43,nsw
4432,128,jasper rylands,51,nsw
4433,4731,aleisha mason,38,other
4434,4924,william reid,49,nsw
4435,9,paris reid,26,vic
4436,3871,jessica kranz,36,sa
4437,739,neve neighan,86,sa
4438,3564,chloe clarke,48,other
4439,1737,levi prideaux,101,wa
4440,976,isabelle campbell,42,qld
4441,1483,zachariah steed,94,nsw
4442,2291,kyle kalogerakos,29,wa
4443,4260,phoebe pinny,51,wa
4444,2325,ajay poumako,70,qld
4445,248,tiarna havriluk,109,wa
4446,3908,emiily bradshaw,97,vic
4447,2760,tyler beattie,29,vic
4448,369,caitlin dixon,26,nsw
4449,2550,katie noble,119,nsw
4450,3792,jack marcaros,43,qld
4451,178,kirra okoniewski,54,nsw
4452,760,lachlan nguyen,58,nsw
4453,2569,lara bennier,75,nsw
4454,1605,jackson kellow,58,wa
4455,3841,esme leslie,72,other
4456,3063,kynan beattie,116,nsw
4457,2735,adam barnetson,47,nsw
4458,4494,thomas montalvo,122,sa
4459,4888,caitlyn pallot,58,nsw
4460,878,elton rushby,92,nsw
4461,2349,marcus parr,78,vic
4462,3461,gabrielle clarke,80,qld
4463,1692,emiily finlay,44,nsw
4464,775,gemma brain,98,sa
4465,346,nabialek,105,sa
4466,820,abbie finlay,51,nsw
4467,752,georgia weidenbach,96,vic
4468,4786,talissa passmore,62,other
4469,3605,amy hope,70,nsw
4470,2431,sienna lock,59,vic
4471,3490,hayley kerney,90,vic
4472,3507,gemma lowe,51,sa
4473,2393,ruby symmons,89,sa
4474,1085,daniel commons,89,wa
4475,3607,zali shadbolt,47,vic
4476,2294,tasman green,85,qld
4477,4724,brooke bristow,35,vic
4478,1164,imogen vincent,111,qld
4479,972,sophie bacchus,54,nsw
4480,257,daniel ryan,32,other
4481,4839,alexandra craske,39,wa
4482,68,roy howie,88,qld
4483,1937,nicholas wilde,28,vic
4484,2616,hari webb,97,sa
4485,3867,ethan miell,41,sa
4486,1069,amelia lowry,101,qld
4487,2861,katherine hyland,84,nsw
4488,4130,sophie mason,66,wa
4489,3983,benjamin paine,71,vic
4490,4284,sophie finlay,101,sa
4491,3487,emiily white,95,other
4492,141,peta callister,37,qld
4493,1077,sarah dixon,76,qld
4494,4506,samantha ryan,114,nsw
4495,4776,georgia metaxiotis,111,vic
4496,1577,lachlan stanley,50,nsw
4497,1897,rosie plane,61,vic
4498,2259,hayley hanna,75,nsw
4499,4570,kyle block,50,nsw
4500,2166,isabelle geraghty,38,nsw
4501,2948,kylie browne,120,nsw
4502,1170,grace morrison,92,wa
4503,2471,anthony lavis,124,qld
4504,438,alison hearn,105,vic
4505,3012,hannah witkin,55,sa
4506,593,brendan chabrel,95,qld
4507,3343,holly simmonds,27,nsw
4508,3510,kimberly mason,40,vic
4509,4711,hugh bishop,45,nsw
4510,694,charlie kastrappis,91,vic
4511,2127,miranda andresen,106,vic
4512,1830,caitlin weaver,56,nsw
4513,3779,ajay chetwyn,95,nsw
4514,1979,lewis coleman,90,nsw
4515,2265,benedict vincent,52,qld
4516,1284,harriet horsley,53,wa
4517,4659,liam hemmings,119,nsw
4518,831,laura flannery,66,qld
4519,2530,harrison gillard,40,qld
4520,3793,lucy mccarthy,30,qld
4521,4556,simon,65,nsw
4522,476,kyle armiento,67,vic
4523,502,lauren berryman,85,vic
4524,2323,rachael yallop,48,qld
4525,2426,taylah timbrell,80,nsw
4526,1726,thomas butt,95,qld
4527,579,braedon bindoff,76,nsw
4528,2168,chloe white,62,nsw
4529,637,alexandra campbell,71,nsw
4530,2518,makayla thoonen,49,vic
4531,3321,bradley komsic,110,qld
4532,4240,solomon hannagan,35,sa
4533,3812,dean webb,107,nsw
4534,4656,marco volpato,49,nsw
4535,2836,joe white,39,vic
4536,2570,jacob coppola,103,sa
4537,4852,tanyshah praehofer,95,nsw
4538,3836,erin campbell,45,other
4539,2315,flynn simmonds,51,nsw
4540,4177,hayden paine,120,other
4541,4032,samantha santi,109,nsw
4542,126,nikki jaric,72,nsw
4543,3109,calvin truman,91,vic
4544,701,mitchell clarke,123,vic
4545,4869,taylah reid,67,nsw
4546,572,courtney white,76,nsw
4547,13,thomas slack-smith,34,vic
4548,1923,kalli rocca,25,qld
4549,3071,charlie walpole,98,sa
4550,1660,jessica goode,62,qld
4551,1857,hugh bartel,87,nsw
4552,4468,tai stanley,110,nsw
4553,139,holly rieman,26,qld
4554,771,xanthe maynard,113,qld
4555,568,katelyn dountsis,81,nsw
4556,1387,mitchell berry,105,nsw
4557,2538,lynton leonavicius,73,wa
4558,176,lara seychell,118,vic
4559,3809,harry matthews,113,vic
4560,4095,sophie campbell,103,qld
4561,4099,harrison george,87,nsw
4562,4288,ruby staude,83,nsw
4563,3789,casey fitzpatrick,92,nsw
4564,2217,alicia curry,90,vic
4565,4754,ava fuda,66,other
4566,4565,jared klemm,47,other
4567,996,emiily finlay,117,vic
4568,3930,isaac sherriff,91,other
4569,3880,hayley moody,41,nsw
4570,1767,keaton webb,39,nsw
4571,1314,motbey,74,nsw
4572,3814,jasper dorling,77,nsw
4573,2877,tori mcgarrigan,40,wa
4574,2925,lachlan lanyon,29,wa
4575,1107,sybella shepherd,78,other
4576,2042,hannah insley,32,vic
4577,1140,luke beattie,103,other
4578,3195,bailey goode,114,nsw
4579,4225,ruby mcphie,77,nsw
4580,2148,nathan green,118,qld
4581,3094,jacob heron,76,other
4582,2285,madeline david,76,nsw
4583,357,chelsea blackwell,85,sa
4584,4879,rebecca clutterbuck,89,nsw
4585,1663,jaden zepina,121,other
4586,1244,oreskovic,53,wa
4587,1804,paige di cesare,45,vic
4588,675,jacob margrie,111,vic
4589,3070,talia lucadou wells,68,vic
4590,1538,chelsie sherriff,87,vic
4591,3967,ash nguyen,101,nsw
4592,3093,oliver white,90,nsw
4593,4446,zachary bradshaw,109,qld
4594,3315,dominic jormanainen,36,vic
4595,4386,taylah rankine,71,vic
4596,558,alicia white,42,vic
4597,1055,hayley white,85,vic
4598,31,laura white,34,vic
4599,3228,harrison stirland-mitchell,120,qld
4600,2149,mikaela mccarthy,42,vic
4601,1498,katie fitzpatrick,86,vic
4602,3834,hannah bishop,50,nsw
4603,390,rebecca white,120,vic
4604,4916,india nicoll,113,qld
4605,3509,hannah reid,40,qld
4606,73,eloise afford,115,other
4607,3470,dominic alderson,37,sa
4608,1994,haylee dolan,55,nsw
4609,4384,marley waller,89,sa
4610,1222,faith dougal,69,nsw
4611,1370,breeanne browne,73,nsw
4612,1473,leslie,29,vic
4613,1928,kyle hawes,115,nsw
4614,2719,shantal negri,98,qld
4615,3548,takeisha white,89,vic
4616,2645,mackenzie meaney,64,vic
4617,4166,ruby mason,82,qld
4618,3402,anthony browne,92,nsw
4619,2771,joshua petersen,76,vic
4620,2741,mattheo hazell,100,qld
4621,4722,catherine bishop,83,vic
4622,2847,emiily boyle,102,wa
4623,2419,bethany van der klaauw,36,vic
4624,3049,joshua bralic,113,vic
4625,1591,jasmine clarke,76,vic
4626,4349,jared white,60,other
4627,2163,ella riddell,60,nsw
4628,1980,caitlin cheel,58,nsw
4629,2201,danielle nygaard,89,nsw
4630,3746,marleigh paterson,42,vic
4631,4078,harrison leung,60,nsw
4632,1529,zachariah campbell,97,vic
4633,1229,lauren perre,42,other
4634,1196,matthew bozzetti,57,qld
4635,4865,lara musolino,86,wa
4636,4764,olivia dessart,88,other
4637,4195,katelin campbell,100,wa
4638,1068,joshua dolan,57,qld
4639,4482,ewan mildren,30,wa
4640,2918,ella perriam,76,other
4641,3770,kirra white,95,other
4642,1467,cameron virgen,84,other
4643,1896,shaun campbell,76,vic
4644,2056,ethan malvestuto,72,nsw
4645,1836,flynn white,26,nsw
4646,4606,jessica campbell,94,vic
4647,1936,sophie webb,69,wa
4648,3577,mitchell hruby,45,qld
4649,2412,lachlan mandry,102,other
4650,696,james de chellis,91,nsw
4651,946,bianca liebenberg,36,qld
4652,3271,daniel denning,43,vic
4653,3344,blake groenier,73,nsw
4654,4067,talia white,85,other
4655,276,jai kyriacou,110,nsw
4656,4405,charles green,76,nsw
4657,1464,chloe tennent,26,vic
4658,1116,jessica millane,112,other
4659,814,nicholas campbell,55,other
4660,1123,gabrielle rees,66,vic
4661,2959,isabella green,96,vic
4662,2692,mya maksim,59,vic
4663,1723,connor karvelas,93,vic
4664,300,matilda clarke,52,vic
4665,3798,michael cochrane,88,qld
4666,4456,chloe grosvenor,44,nsw
4667,1522,jarred belperio,105,wa
4668,4341,lucas white,82,qld
4669,4789,jacob,27,nsw
4670,3075,william vanderwesten,74,nsw
4671,2219,lachlan verco,41,nsw
4672,985,jordyn buttrose,89,qld
4673,385,eliza schwidder,117,vic
4674,2263,jade zimmermann,111,other
4675,2008,nicole riddell,120,nsw
4676,4643,mason miles,103,wa
4677,4859,kailey stubbs,101,qld
4678,1677,nicholas de la cruz,106,vic
4679,2783,chloe bryce-watson,52,nsw
4680,4004,amalia brookhouse,87,nsw
4681,1961,alicia beaty,65,nsw
4682,3533,tynan laning,76,qld
4683,229,jack mercorella,95,nsw
4684,4560,natalee berryman,45,wa
4685,3358,cooper hyland,62,nsw
4686,3357,keaton lutz,57,wa
4687,2902,charlize gani,41,qld
4688,405,jazz dallas,46,nsw
4689,4374,anton navalli,50,vic
4690,2884,cooper kerrod,37,vic
4691,260,aleesha reid,40,vic
4692,4385,hayley burford,60,vic
4693,1688,benjamin lette,64,nsw
4694,2216,madison struck,64,nsw
4695,609,aiden krishnan,57,qld
4696,3738,imogen carlington,46,nsw
4697,1603,caitlin procter,98,qld
4698,4338,alexandra hyland,86,nsw
4699,1138,zoe webb,114,wa
4700,2044,elijah coleman,42,qld
4701,1996,alexander jeffries,47,vic
4702,4538,angelina ryan,78,nsw
4703,3290,zachary clarke,104,vic
4704,668,larissa tootell,121,vic
4705,16,jade innis,107,qld
4706,2013,eliza berry,86,nsw
4707,3664,sam neophyton,57,qld
4708,3284,hayley stephenson,66,qld
4709,4923,christian wallin,109,vic
4710,596,lawson doody,42,sa
4711,1681,matthew widdowson,79,nsw
4712,3409,anthony gripton,35,nsw
4713,4644,andrew white,62,wa
4714,1188,luke hyrycz,57,sa
4715,53,molly parr,74,nsw
4716,3458,jessica cadman,81,vic
4717,2822,alexander dixon,48,nsw
4718,810,clarke,100,nsw
4719,1841,erin pernini,53,sa
4720,1780,ellen mitton,105,nsw
4721,566,kyle chappel,111,qld
4722,4176,matthew dukic,95,qld
4723,181,portia coumans,76,qld
4724,2502,kailey thredgold,58,qld
4725,3562,joshua ryan,115,vic
4726,3864,mya ayres,102,vic
4727,3954,samuel matthews,66,nsw
4728,3476,cameron matthews,92,qld
4729,121,alexandra vinaev,108,other
4730,2290,mila nguyen,46,other
4731,4347,alice roman,25,nsw
4732,4980,isabella ctercteko,43,vic
4733,4866,charlie alderson,80,vic
4734,817,isabella coleman,31,nsw
4735,1840,lachlan crouch,46,qld
4736,3369,callum lowry,27,vic
4737,3354,renee clarke,82,nsw
4738,1858,alice campbell,111,other
4739,352,kobe miliano,53,qld
4740,530,jamie wojciechowski,100,qld
4741,642,jessica crook,29,qld
4742,2809,lily mounce,124,qld
4743,3929,kiera amorim,40,wa
4744,811,lachlan grosser,91,nsw
4745,3740,zane campbell,29,wa
4746,3693,ruby finlay,46,qld
4747,1801,charlee ponsford,95,nsw
4748,2617,grace weidenbach,90,nsw
4749,3933,joshua rigley,57,vic
4750,3745,liam dabinet,39,qld
